LECROYWP735Zi	47716	Histogram
Segments	1	SegmentSize	976
Segment	TrigTime	TimeSinceSegment1
#1	10-Jul-2025 12:05:29	0                 
Time	Ampl
-8.3e-010	0
-8.28e-010	1
-8.26e-010	0
-8.24e-010	0
-8.22e-010	0
-8.2e-010	0
-8.18e-010	0
-8.16e-010	0
-8.14e-010	0
-8.12e-010	0
-8.1e-010	0
-8.08e-010	0
-8.06e-010	0
-8.04e-010	0
-8.02e-010	0
-8e-010	0
-7.98e-010	2
-7.96e-010	0
-7.94e-010	0
-7.92e-010	0
-7.9e-010	0
-7.88e-010	2
-7.86e-010	1
-7.84e-010	0
-7.82e-010	0
-7.8e-010	0
-7.78e-010	0
-7.76e-010	0
-7.74e-010	2
-7.72e-010	0
-7.7e-010	0
-7.68e-010	0
-7.66e-010	0
-7.64e-010	0
-7.62e-010	0
-7.6e-010	1
-7.58e-010	0
-7.56e-010	0
-7.54e-010	1
-7.52e-010	0
-7.5e-010	0
-7.48e-010	1
-7.46e-010	1
-7.44e-010	0
-7.42e-010	0
-7.4e-010	0
-7.38e-010	0
-7.36e-010	1
-7.34e-010	0
-7.32e-010	0
-7.3e-010	0
-7.28e-010	0
-7.26e-010	0
-7.24e-010	1
-7.22e-010	0
-7.2e-010	4
-7.18e-010	1
-7.16e-010	0
-7.14e-010	1
-7.12e-010	1
-7.1e-010	0
-7.08e-010	2
-7.06e-010	0
-7.04e-010	1
-7.02e-010	2
-7e-010	0
-6.98e-010	1
-6.96e-010	0
-6.94e-010	0
-6.92e-010	1
-6.9e-010	2
-6.88e-010	2
-6.86e-010	2
-6.84e-010	1
-6.82e-010	4
-6.8e-010	0
-6.78e-010	2
-6.76e-010	1
-6.74e-010	1
-6.72e-010	3
-6.7e-010	2
-6.68e-010	5
-6.66e-010	1
-6.64e-010	0
-6.62e-010	1
-6.6e-010	0
-6.58e-010	1
-6.56e-010	2
-6.54e-010	3
-6.52e-010	2
-6.5e-010	1
-6.48e-010	0
-6.46e-010	2
-6.44e-010	3
-6.42e-010	1
-6.4e-010	2
-6.38e-010	2
-6.36e-010	1
-6.34e-010	5
-6.32e-010	5
-6.3e-010	3
-6.28e-010	2
-6.26e-010	3
-6.24e-010	7
-6.22e-010	3
-6.2e-010	3
-6.18e-010	2
-6.16e-010	5
-6.14e-010	4
-6.12e-010	6
-6.1e-010	5
-6.08e-010	6
-6.06e-010	5
-6.04e-010	6
-6.02e-010	6
-6e-010	5
-5.98e-010	6
-5.96e-010	5
-5.94e-010	5
-5.92e-010	7
-5.9e-010	6
-5.88e-010	4
-5.86e-010	6
-5.84e-010	9
-5.82e-010	2
-5.8e-010	8
-5.78e-010	9
-5.76e-010	9
-5.74e-010	1
-5.72e-010	15
-5.7e-010	5
-5.68e-010	6
-5.66e-010	7
-5.64e-010	10
-5.62e-010	10
-5.6e-010	5
-5.58e-010	6
-5.56e-010	8
-5.54e-010	11
